Timestep,Primary Energy Factor kWh/kWh delivered,Emissions Factor kgCO2e/kWh,Emissions Factor kgCO2e/kWh including out-of-scope emissions
16602,2.349244899,0.112219681,0.112219681
16603,2.407248019,0.111988231,0.111988231
16604,2.330676939,0.092409115,0.092409115
16605,2.2823984,0.092074875,0.092074875
16606,2.1691818,0.078349969,0.078349969
16607,2.072467153,0.071111598,0.071111598
16608,1.976044716,0.069198191,0.069198191
16609,1.850888484,0.064509242,0.064509242
16610,1.821281528,0.067057693,0.067057693
16611,1.828047582,0.06758466,0.06758466
16612,1.66819131,0.05462645,0.05462645
16613,1.663906488,0.055903468,0.055903468
16614,1.737776446,0.066017254,0.066017254
16615,1.755108832,0.066751965,0.066751965
16616,1.729763768,0.063012723,0.063012723
16617,1.707866052,0.060583039,0.060583039
16618,1.695089534,0.06243492,0.06243492
16619,1.694050988,0.060822334,0.060822334
16620,1.709815163,0.065518215,0.065518215
16621,1.726098956,0.071052099,0.071052099
16622,1.773565893,0.08074753,0.08074753
16623,1.811229933,0.086957984,0.086957984
16624,1.821793385,0.085430724,0.085430724
16625,1.907463806,0.08158753,0.08158753
16626,1.917201343,0.079855767,0.079855767
16627,1.817493977,0.074053999,0.074053999
16628,1.792443348,0.075252052,0.075252052
16629,1.766015252,0.074959281,0.074959281
16630,1.828637567,0.078233042,0.078233042
16631,1.765051145,0.078865361,0.078865361
16632,1.797293632,0.078360781,0.078360781
16633,1.747646507,0.073620998,0.073620998
16634,1.83304647,0.073783404,0.073783404
16635,1.972484585,0.083906776,0.083906776
16636,2.153618474,0.087013893,0.087013893
16637,2.186320623,0.0854513,0.0854513
16638,2.202818756,0.088079097,0.088079097
16639,2.173242482,0.085649116,0.085649116
16640,2.156408024,0.092458286,0.092458286
16641,2.143920959,0.096027246,0.096027246
16642,2.145484385,0.099888735,0.099888735
16643,2.187780732,0.102095313,0.102095313
16644,2.120551881,0.096713861,0.096713861
16645,2.162997228,0.096300214,0.096300214
16646,2.160951774,0.088025616,0.088025616
16647,2.227604912,0.083209646,0.083209646
16648,2.272688183,0.083414767,0.083414767
16649,2.250351167,0.077084737,0.077084737
16650,2.172181691,0.070643399,0.070643399
16651,2.079043477,0.064979611,0.064979611
16652,1.974194083,0.064673285,0.064673285
16653,1.893811427,0.066281566,0.066281566
16654,1.831366713,0.060648139,0.060648139
16655,1.785330015,0.057745338,0.057745338
16656,1.721162037,0.063039099,0.063039099
16657,1.741027065,0.068947793,0.068947793
16658,1.735569594,0.070279675,0.070279675
16659,1.762453033,0.073161976,0.073161976
16660,1.822153409,0.081375962,0.081375962
16661,1.855174987,0.083643021,0.083643021
16662,1.896707883,0.087306242,0.087306242
16663,1.850758056,0.084728653,0.084728653
16664,1.881323117,0.087447678,0.087447678
16665,1.88910578,0.086534799,0.086534799
16666,2.035970005,0.082287207,0.082287207
16667,2.000427863,0.086462171,0.086462171
16668,2.035141641,0.096274044,0.096274044
16669,2.131751764,0.089376256,0.089376256
16670,2.201041976,0.100672021,0.100672021
16671,2.129403794,0.10522737,0.10522737
16672,2.008925169,0.102532361,0.102532361
16673,1.985760666,0.104786629,0.104786629
16674,1.858012201,0.088963972,0.088963972
16675,1.937805447,0.092607217,0.092607217
16676,1.976569936,0.086031338,0.086031338
16677,1.880608195,0.065453388,0.065453388
16678,1.942120939,0.061905713,0.061905713
16679,1.892647065,0.06271215,0.06271215
16680,2.0316196,0.073678934,0.073678934
16681,1.930775161,0.081681348,0.081681348
16682,1.913587922,0.078053236,0.078053236
16683,1.889803462,0.083928344,0.083928344
16684,1.971714533,0.090810259,0.090810259
16685,1.869692285,0.082494651,0.082494651
16686,1.927834264,0.094691106,0.094691106
16687,1.992548749,0.105504388,0.105504388
16688,1.875632802,0.100394918,0.100394918
16689,1.896695379,0.105032591,0.105032591
16690,1.959815975,0.110929319,0.110929319
16691,1.97642919,0.110540402,0.110540402
16692,1.918551257,0.103525451,0.103525451
16693,1.821685452,0.091766507,0.091766507
16694,1.787949159,0.088038342,0.088038342
16695,1.726994935,0.079279358,0.079279358
16696,1.760596345,0.080884022,0.080884022
16697,1.760322761,0.076776387,0.076776387
16698,1.705490177,0.067576673,0.067576673
16699,1.704840479,0.064890811,0.064890811
16700,1.650240999,0.054451088,0.054451088
16701,1.687021271,0.055800372,0.055800372
16702,1.692354126,0.052571997,0.052571997
16703,1.662818116,0.047119563,0.047119563
16704,1.712012826,0.054110116,0.054110116
16705,1.689334664,0.051868516,0.051868516
16706,1.679328193,0.050244196,0.050244196
16707,1.719004246,0.052692748,0.052692748
16708,1.742199236,0.047413596,0.047413596
16709,1.787227624,0.053083043,0.053083043
16710,1.674315744,0.04238368,0.04238368
16711,1.689180686,0.042735679,0.042735679
16712,1.684672599,0.040712559,0.040712559
16713,1.667047154,0.037614078,0.037614078
16714,1.614324919,0.032837304,0.032837304
16715,1.638140106,0.035209897,0.035209897
16716,1.660172046,0.037735025,0.037735025
16717,1.631264021,0.037576324,0.037576324
16718,1.710118896,0.048841422,0.048841422
16719,1.72329104,0.052281992,0.052281992
16720,1.722454879,0.054412073,0.054412073
16721,1.670148482,0.05122853,0.05122853
16722,1.707460195,0.057541006,0.057541006
16723,1.706275981,0.056801775,0.056801775
16724,1.650452051,0.051812293,0.051812293
16725,1.570365281,0.043507487,0.043507487
16726,1.53923671,0.039888677,0.039888677
16727,1.535803757,0.040015569,0.040015569
16728,1.542176994,0.040601887,0.040601887
16729,1.528459445,0.038768016,0.038768016
16730,1.578671456,0.043775375,0.043775375
16731,1.577027946,0.044355684,0.044355684
16732,1.590965934,0.047058413,0.047058413
16733,1.542767087,0.041495271,0.041495271
16734,1.56743838,0.045989535,0.045989535
16735,1.53637756,0.042421129,0.042421129
16736,1.57924624,0.047454677,0.047454677
16737,1.657012088,0.056578428,0.056578428
16738,1.667201363,0.057356834,0.057356834
16739,1.629484301,0.05254215,0.05254215
16740,1.600505766,0.048780209,0.048780209
16741,1.512303539,0.038145931,0.038145931
16742,1.469255381,0.031281556,0.031281556
16743,1.461635847,0.028569904,0.028569904
16744,1.471350514,0.028113511,0.028113511
16745,1.501280309,0.030048195,0.030048195
16746,1.557112154,0.03542822,0.03542822
16747,1.609783084,0.040354901,0.040354901
16748,1.690610854,0.050329178,0.050329178
16749,1.73520186,0.053078611,0.053078611
16750,1.825384212,0.061918377,0.061918377
16751,1.848337345,0.064197527,0.064197527
16752,1.889761048,0.070378232,0.070378232
16753,1.932388408,0.078489444,0.078489444
16754,1.950898563,0.076107071,0.076107071
16755,2.082926276,0.077196934,0.077196934
16756,2.3490596,0.093732729,0.093732729
16757,2.34203546,0.09104894,0.09104894
16758,2.344973334,0.082162105,0.082162105
16759,2.359407709,0.091737796,0.091737796
16760,2.473856251,0.096193588,0.096193588
16761,2.485232353,0.100164246,0.100164246
16762,2.510372483,0.106903554,0.106903554
16763,2.502727732,0.104069424,0.104069424
16764,2.554402162,0.099995313,0.099995313
16765,2.647049146,0.093759555,0.093759555
16766,2.639349151,0.100017962,0.100017962
16767,2.641416092,0.091965987,0.091965987
16768,2.670767404,0.094425441,0.094425441
16769,2.697625818,0.099572938,0.099572938
16770,2.632175657,0.09119476,0.09119476
16771,2.635382105,0.086655231,0.086655231
16772,2.617425399,0.075194676,0.075194676
16773,2.589059705,0.078920611,0.078920611
16774,2.579172687,0.077244167,0.077244167
16775,2.567118045,0.068106462,0.068106462
16776,2.567842168,0.070786452,0.070786452
16777,2.593678159,0.073204499,0.073204499
16778,2.650855575,0.079830986,0.079830986
16779,2.672126823,0.085015267,0.085015267
16780,2.694261808,0.094214859,0.094214859
16781,2.702514181,0.097889362,0.097889362
16782,2.724280591,0.097604533,0.097604533
16783,2.773899787,0.111159218,0.111159218
16784,2.72537933,0.116346459,0.116346459
