timestep,Standard Tariff,7-Hour Off Peak Tariff,10-Hour Off Peak Tariff,Variable Time of Day Tariff
2390,25.16,29.8,35.01,15.9798786
2391,25.16,29.8,35.01,23.92477034
2392,25.16,29.8,35.01,19.22092567
2393,25.16,29.8,35.01,20.54173789
2394,25.16,29.8,35.01,15.0045279
2395,25.16,29.8,35.01,28.81303379
2396,25.16,29.8,35.01,14.23377923
2397,25.16,29.8,35.01,5.098925887
2398,25.16,29.8,35.01,14.80183588
2399,25.16,29.8,35.01,19.65938689
2400,25.16,14.6,16.04,10.96910968
2401,25.16,14.6,16.04,9.820981967
2402,25.16,14.6,16.04,14.65103775
2403,25.16,14.6,16.04,9.423658834
2404,25.16,14.6,16.04,20.62011931
2405,25.16,14.6,16.04,20.11320126
2406,25.16,14.6,16.04,19.50208352
2407,25.16,14.6,16.04,14.04224209
2408,25.16,14.6,16.04,9.825503758
2409,25.16,14.6,16.04,9.291863122
2410,25.16,14.6,16.04,17.06944674
2411,25.16,14.6,16.04,22.61668295
2412,25.16,14.6,16.04,23.88084404
2413,25.16,14.6,16.04,31.4509597
2414,25.16,29.8,35.01,30.21971949
2415,25.16,29.8,35.01,27.85842712
2416,25.16,29.8,35.01,23.2645124
2417,25.16,29.8,35.01,18.87565995
2418,25.16,29.8,35.01,30.75132832
2419,25.16,29.8,35.01,29.10154502
2420,25.16,29.8,35.01,23.70418742
2421,25.16,29.8,35.01,29.66456192
2422,25.16,29.8,35.01,17.6330032
2423,25.16,29.8,35.01,24.18536028
2424,25.16,29.8,35.01,22.36667671
2425,25.16,29.8,35.01,22.11986361
2426,25.16,29.8,35.01,22.10964748
2427,25.16,29.8,16.04,18.10123579
2428,25.16,29.8,16.04,11.3633492
2429,25.16,29.8,16.04,9.289627455
2430,25.16,29.8,16.04,23.75108283
2431,25.16,29.8,16.04,17.37226917
2432,25.16,29.8,16.04,23.18525288
2433,25.16,29.8,35.01,18.1318304
2434,25.16,29.8,35.01,14.0058053
2435,25.16,29.8,35.01,20.68989449
2436,25.16,29.8,35.01,24.65309484
2437,25.16,29.8,35.01,16.28279882
2438,25.16,29.8,35.01,15.55397394
2439,25.16,29.8,35.01,23.28711398
2440,25.16,29.8,35.01,18.7086388
2441,25.16,29.8,35.01,19.994248
2442,25.16,29.8,35.01,14.60461883
2443,25.16,29.8,35.01,28.04509269
2444,25.16,29.8,35.01,13.92145174
2445,25.16,29.8,35.01,4.987041706
2446,25.16,29.8,35.01,14.47704369
2447,25.16,29.8,35.01,19.22800694
2448,25.16,14.6,16.04,11.3074895
2449,25.16,14.6,16.04,10.12394385
2450,25.16,14.6,16.04,15.10299927
2451,25.16,14.6,16.04,9.714363921
2452,25.16,14.6,16.04,21.25621763
2453,25.16,14.6,16.04,20.73366196
2454,25.16,14.6,16.04,20.1036922
2455,25.16,14.6,16.04,14.47542322
2456,25.16,14.6,16.04,10.12860513
2457,25.16,14.6,16.04,9.578502518
2458,25.16,14.6,16.04,17.59601238
2459,25.16,14.6,16.04,23.31437213
2460,25.16,14.6,16.04,24.77998563
2461,25.16,14.6,16.04,32.63512497
2462,25.16,29.8,35.01,31.35752713
2463,25.16,29.8,35.01,28.90732935
2464,25.16,29.8,35.01,24.14044839
2465,25.16,29.8,35.01,19.58635054
2466,25.16,29.8,35.01,31.90915165
2467,25.16,29.8,35.01,30.19725209
2468,25.16,29.8,35.01,24.59667769
2469,25.16,29.8,35.01,30.78146723
2470,25.16,29.8,35.01,18.29690631
2471,25.16,29.8,35.01,25.09596726
2472,25.16,29.8,35.01,23.20880814
2473,25.16,29.8,35.01,22.95270225
2474,25.16,29.8,35.01,22.94210146
2475,25.16,29.8,16.04,18.78276841
2476,25.16,29.8,16.04,11.79119253
2477,25.16,29.8,16.04,9.63939275
2478,25.16,29.8,16.04,24.64533877
2479,25.16,29.8,16.04,18.02635534
2480,25.16,29.8,16.04,24.05820466
2481,25.16,29.8,35.01,18.81451494
2482,25.16,29.8,35.01,14.53314019
2483,25.16,29.8,35.01,21.46889312
2484,25.16,29.8,35.01,25.58131258
2485,25.16,29.8,35.01,16.89586516
2486,25.16,29.8,35.01,16.13959918
2487,25.16,29.8,35.01,24.16390095
2488,25.16,29.8,35.01,19.41304085
2489,25.16,29.8,35.01,20.74705473
2490,25.16,29.8,35.01,15.15449974
2491,25.16,29.8,35.01,29.1010231
2492,25.16,29.8,35.01,14.35090668
2493,25.16,29.8,35.01,5.140884116
2494,25.16,29.8,35.01,14.92363777
2495,25.16,29.8,35.01,19.82116078
2496,25.16,14.6,16.04,11.54952294
2497,25.16,14.6,16.04,10.34064385
2498,25.16,14.6,16.04,15.42627446
2499,25.16,14.6,16.04,9.922296982
2500,25.16,14.6,16.04,21.71120063
2501,25.16,14.6,16.04,21.1774598
2502,25.16,14.6,16.04,20.53400573
2503,25.16,14.6,16.04,14.78526533
2504,25.16,14.6,16.04,10.3454049
2505,25.16,14.6,16.04,9.783527505
2506,25.16,14.6,16.04,17.97264978
2507,25.16,14.6,16.04,23.8134093
2508,25.16,14.6,16.04,25.42311598
2509,25.16,14.6,16.04,33.48212462
2510,25.16,29.8,35.01,32.17136849
2511,25.16,29.8,35.01,29.65757921
2512,25.16,29.8,35.01,24.76698043
2513,25.16,29.8,35.01,20.09468725
2514,25.16,29.8,35.01,32.73730967
2515,25.16,29.8,35.01,30.98098012
2516,25.16,29.8,35.01,25.23505053
2517,25.16,29.8,35.01,31.58035775
2518,25.16,29.8,35.01,18.77177727
2519,25.16,29.8,35.01,25.74729848
2520,25.16,29.8,35.01,23.81116075
2521,25.16,29.8,35.01,23.54840797
2522,25.16,29.8,35.01,23.53753206
2523,25.16,29.8,16.04,19.27024925
2524,25.16,29.8,16.04,12.09721667
2525,25.16,29.8,16.04,9.889569893
2526,25.16,29.8,16.04,25.28497454
2527,25.16,29.8,16.04,18.49420453
2528,25.16,29.8,16.04,24.68260218
2529,25.16,29.8,35.01,19.30281972
2530,25.16,29.8,35.01,14.9103278
2531,25.16,29.8,35.01,22.02608863
2532,25.16,29.8,35.01,26.24524026
2533,25.16,29.8,35.01,17.33437404
2534,25.16,29.8,35.01,16.55848021
2535,25.16,29.8,35.01,24.79104167
2536,25.16,29.8,35.01,19.91687955
2537,25.16,29.8,35.01,21.28551591
2538,25.16,29.8,35.01,15.54781388
2539,25.16,29.8,35.01,29.85630002
2540,25.16,29.8,35.01,14.65808355
2541,25.16,29.8,35.01,5.250923206
2542,25.16,29.8,35.01,15.24307379
2543,25.16,29.8,35.01,20.24542681
2544,25.16,14.6,16.04,11.26004695
2545,25.16,14.6,16.04,10.08146707
2546,25.16,14.6,16.04,15.039632
2547,25.16,14.6,16.04,9.673605611
2548,25.16,14.6,16.04,21.16703346
2549,25.16,14.6,16.04,20.64667026
2550,25.16,14.6,16.04,20.01934364
2551,25.16,14.6,16.04,14.41468905
2552,25.16,14.6,16.04,10.0861088
2553,25.16,14.6,16.04,9.538314237
2554,25.16,14.6,16.04,17.52218524
2555,25.16,14.6,16.04,23.2165526
2556,25.16,14.6,16.04,24.65392147
2557,25.16,14.6,16.04,32.46909906
2558,25.16,29.8,35.01,31.19800079
2559,25.16,29.8,35.01,28.760268
2560,25.16,29.8,35.01,24.01763777
2561,25.16,29.8,35.01,19.48670815
2562,25.16,29.8,35.01,31.74681902
2563,25.16,29.8,35.01,30.04362847
2564,25.16,29.8,35.01,24.47154608
2565,25.16,29.8,35.01,30.6248715
2566,25.16,29.8,35.01,18.20382376
2567,25.16,29.8,35.01,24.9682956
2568,25.16,29.8,35.01,23.09073709
2569,25.16,29.8,35.01,22.83593409
2570,25.16,29.8,35.01,22.82538724
2571,25.16,29.8,16.04,18.68721412
2572,25.16,29.8,16.04,11.73120675
2573,25.16,29.8,16.04,9.590353902
2574,25.16,29.8,16.04,24.5199596
2575,25.16,29.8,16.04,17.93464918
2576,25.16,29.8,16.04,23.93581244
2577,25.16,29.8,35.01,18.71879914
2578,25.16,29.8,35.01,14.45920519
2579,25.16,29.8,35.01,21.35967361
2580,25.16,29.8,35.01,25.4511718
2581,25.16,29.8,35.01,16.80991019
2582,25.16,29.8,35.01,16.05749158
2583,25.16,29.8,35.01,24.04097102
2584,25.16,29.8,35.01,19.31428015
2585,25.16,29.8,35.01,20.64150745
2586,25.16,29.8,35.01,15.07740368
2587,25.16,29.8,35.01,28.95297636
2588,25.16,29.8,35.01,14.29069494
2589,25.16,29.8,35.01,5.119314639
2590,25.16,29.8,35.01,14.86102305
2591,25.16,29.8,35.01,19.73799764
2592,25.16,14.6,16.04,11.5815451
2593,25.16,14.6,16.04,10.36931427
2594,25.16,14.6,16.04,15.46904528
2595,25.16,14.6,16.04,9.949807499
2596,25.16,14.6,16.04,21.77139701
2597,25.16,14.6,16.04,21.23617634
2598,25.16,14.6,16.04,20.59093822
2599,25.16,14.6,16.04,14.8262589
2600,25.16,14.6,16.04,10.37408852
2601,25.16,14.6,16.04,9.810653271
2602,25.16,14.6,16.04,18.02248067
2603,25.16,14.6,16.04,23.87943426
2604,25.16,14.6,16.04,25.50820514
2605,25.16,14.6,16.04,33.59418664
2606,25.16,29.8,35.01,32.27904351
2607,25.16,29.8,35.01,29.75684078
2608,25.16,29.8,35.01,24.84987355
2609,25.16,29.8,35.01,20.16194258
2610,25.16,29.8,35.01,32.84687885
2611,25.16,29.8,35.01,31.08467101
2612,25.16,29.8,35.01,25.31951024
2613,25.16,29.8,35.01,31.68605471
2614,25.16,29.8,35.01,18.83460493
2615,25.16,29.8,35.01,25.83347265
2616,25.16,29.8,35.01,23.89085482
2617,25.16,29.8,35.01,23.62722263
2618,25.16,29.8,35.01,23.61631032
2619,25.16,29.8,16.04,19.33474525
2620,25.16,29.8,16.04,12.13770509
2621,25.16,29.8,16.04,9.9226695
2622,25.16,29.8,16.04,25.36960135
2623,25.16,29.8,16.04,18.55610316
2624,25.16,29.8,16.04,24.76521289
2625,25.16,29.8,35.01,19.36742473
2626,25.16,29.8,35.01,14.96023148
2627,25.16,29.8,35.01,22.0998082
2628,25.16,29.8,35.01,26.333081
2629,25.16,29.8,35.01,17.39239082
2630,25.16,29.8,35.01,16.61390013
2631,25.16,29.8,35.01,24.87401532
2632,25.16,29.8,35.01,19.98353976
2633,25.16,29.8,35.01,21.35675685
2634,25.16,29.8,35.01,15.59985118
2635,25.16,29.8,35.01,29.95622669
2636,25.16,29.8,35.01,14.69872449
2637,25.16,29.8,35.01,5.265481893
2638,25.16,29.8,35.01,15.28533667
2639,25.16,29.8,35.01,20.30155919
2640,25.16,14.6,16.04,11.45615443
2641,25.16,14.6,16.04,10.25704814
2642,25.16,14.6,16.04,15.30156557
2643,25.16,14.6,16.04,9.842083275
2644,25.16,14.6,16.04,21.53568322
2645,25.16,14.6,16.04,21.00625725
2646,25.16,14.6,16.04,20.36800498
2647,25.16,14.6,16.04,14.66573848
2648,25.16,14.6,16.04,10.26177071
2649,25.16,14.6,16.04,9.704435637
2650,25.16,14.6,16.04,17.82735551
2651,25.16,14.6,16.04,23.62089724
2652,25.16,14.6,16.04,25.17501754
2653,25.16,14.6,16.04,33.15538013
2654,25.16,29.8,35.01,31.85741537
2655,25.16,29.8,35.01,29.36815759
2656,25.16,29.8,35.01,24.52528506
2657,25.16,29.8,35.01,19.89858774
2658,25.16,29.8,35.01,32.41783366
2659,25.16,29.8,35.01,30.67864373
2660,25.16,29.8,35.01,24.98878737
2661,25.16,29.8,35.01,31.27217217
2662,25.16,29.8,35.01,18.58858774
2663,25.16,29.8,35.01,25.49603641
2664,25.16,29.8,35.01,23.57879301
2665,25.16,29.8,35.01,23.31860438
2666,25.16,29.8,35.01,23.3078346
2667,25.16,29.8,16.04,19.08219524
2668,25.16,29.8,16.04,11.97916266
2669,25.16,29.8,16.04,9.793059814
2670,25.16,29.8,16.04,25.03822419
2671,25.16,29.8,16.04,18.31372376
2672,25.16,29.8,16.04,24.44173024
2673,25.16,29.8,35.01,19.11444786
2674,25.16,29.8,35.01,14.76482127
2675,25.16,29.8,35.01,21.811141
2676,25.16,29.8,35.01,25.98911889
2677,25.16,29.8,35.01,17.1652118
2678,25.16,29.8,35.01,16.39688975
2679,25.16,29.8,35.01,24.54911149
2680,25.16,29.8,35.01,19.72251522
2681,25.16,29.8,35.01,21.07779537
2682,25.16,29.8,35.01,15.39608627
2683,25.16,29.8,35.01,29.56493913
2684,25.16,29.8,35.01,14.53958486
2685,25.16,29.8,35.01,5.20847376
2686,25.16,29.8,35.01,15.11984592
2687,25.16,29.8,35.01,20.08175899
2688,25.16,14.6,16.04,11.4277568
2689,25.16,14.6,16.04,10.23162286
2690,25.16,14.6,16.04,15.26363589
2691,25.16,14.6,16.04,9.817686614
2692,25.16,14.6,16.04,21.48230034
2693,25.16,14.6,16.04,20.95418672
2694,25.16,14.6,16.04,20.31751655
2695,25.16,14.6,16.04,14.62938489
2696,25.16,14.6,16.04,10.23633372
2697,25.16,14.6,16.04,9.680380179
2698,25.16,14.6,16.04,17.78316487
2699,25.16,14.6,16.04,23.56234551
2700,25.16,14.6,16.04,25.09955944
2701,25.16,14.6,16.04,33.05600217
2702,25.16,29.8,35.01,31.76192786
2703,25.16,29.8,35.01,29.28013123
2704,25.16,29.8,35.01,24.45177444
2705,25.16,29.8,35.01,19.8389449
2706,25.16,29.8,35.01,32.32066638
2707,25.16,29.8,35.01,30.5866894
2708,25.16,29.8,35.01,24.91388747
2709,25.16,29.8,35.01,31.17843883
2710,25.16,29.8,35.01,18.53287142
2711,25.16,29.8,35.01,25.41961611
2712,25.16,29.8,35.01,23.50811934
2713,25.16,29.8,35.01,23.24871059
2714,25.16,29.8,35.01,23.23797309
2715,25.16,29.8,16.04,19.02499941
2716,25.16,29.8,16.04,11.94325704
2717,25.16,29.8,16.04,9.763706681
2718,25.16,29.8,16.04,24.96317611
2719,25.16,29.8,16.04,18.2588313
2720,25.16,29.8,16.04,24.36847005
2721,25.16,29.8,35.01,19.05715536
2722,25.16,29.8,35.01,14.72056608
2723,25.16,29.8,35.01,21.74576559
2724,25.16,29.8,35.01,25.91122065
2725,25.16,29.8,35.01,17.11376182
2726,25.16,29.8,35.01,16.34774269
2727,25.16,29.8,35.01,24.47552945
2728,25.16,29.8,35.01,19.66340013
2729,25.16,29.8,35.01,21.01461805
2730,25.16,29.8,35.01,15.34993896
2731,25.16,29.8,35.01,29.47632294
2732,25.16,29.8,35.01,14.50354398
2733,25.16,29.8,35.01,5.19556294
2734,25.16,29.8,35.01,15.08236669
2735,25.16,29.8,35.01,20.03198011
2736,25.16,14.6,16.04,11.79860267
2737,25.16,14.6,16.04,10.56365261
2738,25.16,14.6,16.04,15.75896113
2739,25.16,14.6,16.04,10.13628358
2740,25.16,14.6,16.04,22.1794295
2741,25.16,14.6,16.04,21.63417789
2742,25.16,14.6,16.04,20.97684693
2743,25.16,14.6,16.04,15.10412785
2744,25.16,14.6,16.04,10.56851634
2745,25.16,14.6,16.04,9.994521364
2746,25.16,14.6,16.04,18.36025218
2747,25.16,14.6,16.04,24.3269749
2748,25.16,14.6,16.04,26.08496972
2749,25.16,14.6,16.04,34.35378289
2750,25.16,29.8,35.01,33.00890314
2751,25.16,29.8,35.01,30.42967102
2752,25.16,29.8,35.01,25.41175264
2753,25.16,29.8,35.01,20.61782312
2754,25.16,29.8,35.01,33.58957777
2755,25.16,29.8,35.01,31.78752474
2756,25.16,29.8,35.01,25.89200826
2757,25.16,29.8,35.01,32.40250629
2758,25.16,29.8,35.01,19.26047311
2759,25.16,29.8,35.01,26.41759183
2760,25.16,29.8,35.01,24.43104958
2761,25.16,29.8,35.01,24.16145642
2762,25.16,29.8,35.01,24.15029737
2763,25.16,29.8,16.04,19.77192208
2764,25.16,29.8,16.04,12.41215006
2765,25.16,29.8,16.04,10.14703042
2766,25.16,29.8,16.04,25.94323197
2767,25.16,29.8,16.04,18.97567416
2768,25.16,29.8,16.04,25.32517772
2769,25.16,29.8,35.01,19.80534047
2770,25.16,29.8,35.01,15.29849643
2771,25.16,29.8,35.01,22.59950571
2772,25.16,29.8,35.01,26.9284968
2773,25.16,29.8,35.01,17.78564918
2774,25.16,29.8,35.01,16.98955609
2775,25.16,29.8,35.01,25.43644027
2776,25.16,29.8,35.01,20.43538645
2777,25.16,29.8,35.01,21.83965327
2778,25.16,29.8,35.01,15.95257853
2779,25.16,29.8,35.01,30.63356523
2780,25.16,29.8,35.01,14.97420324
2781,25.16,29.8,35.01,5.364165853
2782,25.16,29.8,35.01,15.57180951
2783,25.16,29.8,35.01,20.68204446
2784,25.16,14.6,16.04,11.39836206
2785,25.16,14.6,16.04,10.20530485
2786,25.16,14.6,16.04,15.22437441
2787,25.16,14.6,16.04,9.792433334
2788,25.16,14.6,16.04,21.42704307
2789,25.16,14.6,16.04,20.90028788
2790,25.16,14.6,16.04,20.26525537
2791,25.16,14.6,16.04,14.59175485
2792,25.16,14.6,16.04,10.21000359
2793,25.16,14.6,16.04,9.655480081
2794,25.16,14.6,16.04,17.7374226
2795,25.16,14.6,16.04,23.5017379
2796,25.16,14.6,16.04,25.02145185
2797,25.16,14.6,16.04,32.95313484
2798,25.16,29.8,35.01,31.66308757
2799,25.16,29.8,35.01,29.18901407
2800,25.16,29.8,35.01,24.37568269
2801,25.16,29.8,35.01,19.77720787
2802,25.16,29.8,35.01,32.22008734
2803,25.16,29.8,35.01,30.49150634
2804,25.16,29.8,35.01,24.83635767
2805,25.16,29.8,35.01,31.08141431
2806,25.16,29.8,35.01,18.47519877
2807,25.16,29.8,35.01,25.34051253
2808,25.16,29.8,35.01,23.43496417
2809,25.16,29.8,35.01,23.17636267
2810,25.16,29.8,35.01,23.16565859
2811,25.16,29.8,16.04,18.96579531
2812,25.16,29.8,16.04,11.90609068
2813,25.16,29.8,16.04,9.733322895
2814,25.16,29.8,16.04,24.88549293
2815,25.16,29.8,16.04,18.20201144
2816,25.16,29.8,16.04,24.29263754
2817,25.16,29.8,35.01,18.99785119
2818,25.16,29.8,35.01,14.67475699
2819,25.16,29.8,35.01,21.6780947
2820,25.16,29.8,35.01,25.83058724
2821,25.16,29.8,35.01,17.06050532
2822,25.16,29.8,35.01,16.29686997
2823,25.16,29.8,35.01,24.39936378
2824,25.16,29.8,35.01,19.60220938
2825,25.16,29.8,35.01,20.94922243
2826,25.16,29.8,35.01,15.30217132
2827,25.16,29.8,35.01,29.38459525
2828,25.16,29.8,35.01,14.46623763
2829,25.16,29.8,35.01,5.182198793
2830,25.16,29.8,35.01,15.04357148
2831,25.16,29.8,35.01,19.98045339
2832,25.16,14.6,16.04,11.23381071
2833,25.16,14.6,16.04,10.05797696
2834,25.16,14.6,16.04,15.00458921
2835,25.16,14.6,16.04,9.651065822
2836,25.16,14.6,16.04,21.11771364
2837,25.16,14.6,16.04,20.5985629
2838,25.16,14.6,16.04,19.97269798
2839,25.16,14.6,16.04,14.3811024
2840,25.16,14.6,16.04,10.06260787
2841,25.16,14.6,16.04,9.516089682
2842,25.16,14.6,16.04,17.48135803
2843,25.16,14.6,16.04,23.16245735
2844,25.16,14.6,16.04,24.58420663
2845,25.16,14.6,16.04,32.37728493
2846,25.16,29.8,35.01,31.109781
2847,25.16,29.8,35.01,28.67894147
2848,25.16,29.8,35.01,23.94972217
2849,25.16,29.8,35.01,19.43160483
2850,25.16,29.8,35.01,31.65704731
2851,25.16,29.8,35.01,29.95867294
2852,25.16,29.8,35.01,24.40234694
2853,25.16,29.8,35.01,30.53827237
2854,25.16,29.8,35.01,18.15234811
2855,25.16,29.8,35.01,24.89769178
2856,25.16,29.8,35.01,23.02544252
2857,25.16,29.8,35.01,22.77136004
2858,25.16,29.8,35.01,22.76084301
2859,25.16,29.8,16.04,18.63437156
2860,25.16,29.8,16.04,11.69803396
2861,25.16,29.8,16.04,9.563234887
2862,25.16,29.8,16.04,24.45062356
2863,25.16,29.8,16.04,17.88393468
2864,25.16,29.8,16.04,23.86812822
2865,25.16,29.8,35.01,18.66586727
2866,25.16,29.8,35.01,14.41831834
2867,25.16,29.8,35.01,21.29927403
2868,25.16,29.8,35.01,25.37920253
2869,25.16,29.8,35.01,16.76237616
2870,25.16,29.8,35.01,16.01208519
2871,25.16,29.8,35.01,23.97298944
2872,25.16,29.8,35.01,19.25966441
2873,25.16,29.8,35.01,20.58313866
2874,25.16,29.8,35.01,15.03476872
2875,25.16,29.8,35.01,28.87110491
2876,25.16,29.8,35.01,14.2573972
2877,25.16,29.8,35.01,5.107386484
2878,25.16,29.8,35.01,14.82639642
2879,25.16,29.8,35.01,19.69200752
2880,25.16,14.6,16.04,11.43657047
2881,25.16,14.6,16.04,10.23951402
2882,25.16,14.6,16.04,15.27540799
2883,25.16,14.6,16.04,9.825258521
2884,25.16,14.6,16.04,21.49886859
2885,25.16,14.6,16.04,20.97034767
2886,25.16,14.6,16.04,20.33318647
2887,25.16,14.6,16.04,14.64066783
2888,25.16,14.6,16.04,10.24422851
2889,25.16,14.6,16.04,9.687846187
2890,25.16,14.6,16.04,17.79688017
2891,25.16,14.6,16.04,23.58051801
2892,25.16,14.6,16.04,25.12297911
2893,25.16,14.6,16.04,33.08684577
2894,25.16,29.8,35.01,31.79156399
2895,25.16,29.8,35.01,29.30745167
2896,25.16,29.8,35.01,24.47458967
2897,25.16,29.8,35.01,19.85745604
2898,25.16,29.8,35.01,32.35082385
2899,25.16,29.8,35.01,30.61522894
2900,25.16,29.8,35.01,24.93713389
2901,25.16,29.8,35.01,31.20753052
2902,25.16,29.8,35.01,18.5501639
2903,25.16,29.8,35.01,25.44333441
2904,25.16,29.8,35.01,23.53005408
2905,25.16,29.8,35.01,23.27040328
2906,25.16,29.8,35.01,23.25965576
2907,25.16,29.8,16.04,19.04275108
2908,25.16,29.8,16.04,11.95440094
2909,25.16,29.8,16.04,9.772816911
2910,25.16,29.8,16.04,24.98646852
2911,25.16,29.8,16.04,18.27586808
2912,25.16,29.8,16.04,24.39120756
2913,25.16,29.8,35.01,19.07493703
2914,25.16,29.8,35.01,14.73430141
2915,25.16,29.8,35.01,21.76605593
2916,25.16,29.8,35.01,25.93539766
2917,25.16,29.8,35.01,17.12973017
2918,25.16,29.8,35.01,16.36299629
2919,25.16,29.8,35.01,24.49836685
2920,25.16,29.8,35.01,19.68174747
2921,25.16,29.8,35.01,21.03422617
2922,25.16,29.8,35.01,15.36426154
2923,25.16,29.8,35.01,29.50382644
2924,25.16,29.8,35.01,14.51472986
2925,25.16,29.8,35.01,5.199570026
2926,25.16,29.8,35.01,15.09399899
2927,25.16,29.8,35.01,20.04742981
2928,25.16,14.6,16.04,11.65174089
2929,25.16,14.6,16.04,10.43216272
2930,25.16,14.6,16.04,15.56280322
2931,25.16,14.6,16.04,10.01011332
2932,25.16,14.6,16.04,21.90335353
2933,25.16,14.6,16.04,21.36488888
2934,25.16,14.6,16.04,20.71573998
2935,25.16,14.6,16.04,14.91612091
2936,25.16,14.6,16.04,10.43696591
2937,25.16,14.6,16.04,9.870115678
2938,25.16,14.6,16.04,18.13171499
2939,25.16,14.6,16.04,24.0241676
2940,25.16,14.6,16.04,25.69472913
2941,25.16,14.6,16.04,33.83983786
2942,25.16,29.8,35.01,32.515078
2943,25.16,29.8,35.01,29.97443212
2944,25.16,29.8,35.01,25.03158362
2945,25.16,29.8,35.01,20.30937302
2946,25.16,29.8,35.01,33.08706552
2947,25.16,29.8,35.01,31.31197186
2948,25.16,29.8,35.01,25.50465444
2949,25.16,29.8,35.01,31.91775307
2950,25.16,29.8,35.01,18.97232946
2951,25.16,29.8,35.01,26.02237509
2952,25.16,29.8,35.01,24.06555223
2953,25.16,29.8,35.01,23.79999228
2954,25.16,29.8,35.01,23.78900018
2955,25.16,29.8,16.04,19.47612697
2956,25.16,29.8,16.04,12.2264598
2957,25.16,29.8,16.04,9.995227168
2958,25.16,29.8,16.04,25.55511182
2959,25.16,29.8,16.04,18.69179121
2960,25.16,29.8,16.04,24.94630389
2961,25.16,29.8,35.01,19.50904541
2962,25.16,29.8,35.01,15.06962538
2963,25.16,29.8,35.01,22.26140892
2964,25.16,29.8,35.01,26.52563674
2965,25.16,29.8,35.01,17.51956943
2966,25.16,29.8,35.01,16.73538618
2967,25.16,29.8,35.01,25.05590192
2968,25.16,29.8,35.01,20.12966567
2969,25.16,29.8,35.01,21.51292415
2970,25.16,29.8,35.01,15.71392218
2971,25.16,29.8,35.01,30.175276
2972,25.16,29.8,35.01,14.78781352
2973,25.16,29.8,35.01,5.297395999
2974,25.16,29.8,35.01,15.37798115
2975,25.16,29.8,35.01,20.42460702
2976,25.16,14.6,16.04,11.7051713
2977,25.16,14.6,16.04,10.48000062
2978,25.16,14.6,16.04,15.63416827
2979,25.16,14.6,16.04,10.05601586
2980,25.16,14.6,16.04,22.0037939
2981,25.16,14.6,16.04,21.46286006
2982,25.16,14.6,16.04,20.81073441
2983,25.16,14.6,16.04,14.98452051
2984,25.16,14.6,16.04,10.48482583
2985,25.16,14.6,16.04,9.915376239
2986,25.16,14.6,16.04,18.21486007
2987,25.16,14.6,16.04,24.13433321
2988,25.16,14.6,16.04,25.83670421
2989,25.16,14.6,16.04,34.02681839
2990,25.16,29.8,35.01,32.69473862
2991,25.16,29.8,35.01,30.14005452
2992,25.16,29.8,35.01,25.16989452
2993,25.16,29.8,35.01,20.42159156
2994,25.16,29.8,35.01,33.26988664
2995,25.16,29.8,35.01,31.48498477
2996,25.16,29.8,35.01,25.64557928
2997,25.16,29.8,35.01,32.0941132
2998,25.16,29.8,35.01,19.07716022
2999,25.16,29.8,35.01,26.16616057
3000,25.16,29.8,35.01,24.19852537
3001,25.16,29.8,35.01,23.93149809
3002,25.16,29.8,35.01,23.92044524
3003,25.16,29.8,16.04,19.58374144
3004,25.16,29.8,16.04,12.29401656
3005,25.16,29.8,16.04,10.05045535
3006,25.16,29.8,16.04,25.69631546
3007,25.16,29.8,16.04,18.79507187
3008,25.16,29.8,16.04,25.08414358
3009,25.16,29.8,35.01,19.61684177
3010,25.16,29.8,35.01,15.15289193
3011,25.16,29.8,35.01,22.38441335
3012,25.16,29.8,35.01,26.67220297
3013,25.16,29.8,35.01,17.61637303
3014,25.16,29.8,35.01,16.82785681
3015,25.16,29.8,35.01,25.19434719
3016,25.16,29.8,35.01,20.24089124
3017,25.16,29.8,35.01,21.63179286
3018,25.16,29.8,35.01,15.80074876
3019,25.16,29.8,35.01,30.34200815
3020,25.16,29.8,35.01,14.85562475
3021,25.16,29.8,35.01,5.321687823
3022,25.16,29.8,35.01,15.44849867
3023,25.16,29.8,35.01,20.51826643
3024,25.16,14.6,16.04,11.72813728
3025,25.16,14.6,16.04,10.50056277
3026,25.16,14.6,16.04,15.66484309
3027,25.16,14.6,16.04,10.07574614
3028,25.16,14.6,16.04,22.04696617
3029,25.16,14.6,16.04,21.504971
3030,25.16,14.6,16.04,20.85156585
3031,25.16,14.6,16.04,15.01392071
3032,25.16,14.6,16.04,10.50539746
3033,25.16,14.6,16.04,9.934830581
3034,25.16,14.6,16.04,18.25059832
3035,25.16,14.6,16.04,24.18168568
3036,25.16,14.6,16.04,25.89772935
3037,25.16,14.6,16.04,34.10718821
3038,25.16,29.8,35.01,32.77196212
3039,25.16,29.8,35.01,30.21124398
3040,25.16,29.8,35.01,25.22934468
3041,25.16,29.8,35.01,20.46982644
3042,25.16,29.8,35.01,33.34846862
3043,25.16,29.8,35.01,31.5593509
3044,25.16,29.8,35.01,25.70615298
3045,25.16,29.8,35.01,32.16991806
3046,25.16,29.8,35.01,19.12221962
3047,25.16,29.8,35.01,26.22796387
3048,25.16,29.8,35.01,24.25568121
3049,25.16,29.8,35.01,23.98802321
3050,25.16,29.8,35.01,23.97694426
3051,25.16,29.8,16.04,19.62999736
3052,25.16,29.8,16.04,12.32305448
3053,25.16,29.8,16.04,10.07419408
