timestep,Standard Tariff,7-Hour Off Peak Tariff,10-Hour Off Peak Tariff,Variable Time of Day Tariff,Export Tariff
5126,25.16,29.8,35.01,16.89253413,10.00
5127,25.16,29.8,35.01,25.29118084,10.00
5128,25.16,29.8,35.01,20.31868645,10.00
5129,25.16,29.8,35.01,21.71493395,10.00
5130,25.16,29.8,35.01,15.86147842,10.00
5131,25.16,29.8,35.01,30.45862667,10.00
5132,25.16,29.8,35.01,14.90305439,10.00
5133,25.16,29.8,35.01,5.338678407,10.00
5134,25.16,29.8,35.01,15.49782118,10.00
5135,25.16,29.8,35.01,20.58377522,10.00
5136,25.16,14.6,16.04,12.00411462,10.00
5137,25.16,14.6,16.04,10.74765379,10.00
5138,25.16,14.6,16.04,16.03345591,10.00
5139,25.16,14.6,16.04,10.3128407,10.00
5140,25.16,14.6,16.04,22.5657581,10.00
5141,25.16,14.6,16.04,22.01100913,10.00
5142,25.16,14.6,16.04,21.34222856,10.00
5143,25.16,14.6,16.04,15.36721652,10.00
5144,25.16,14.6,16.04,10.75260224,10.00
5145,25.16,14.6,16.04,10.16860923,10.00
5146,25.16,14.6,16.04,18.68005709,10.00
5147,25.16,14.6,16.04,24.75071016,10.00
5148,25.16,14.6,16.04,26.6310553,10.00
5149,25.16,14.6,16.04,35.07297504,10.00
5150,25.16,29.8,35.01,33.6999404,10.00
5151,25.16,29.8,35.01,31.06671238,10.00
5152,25.16,29.8,35.01,25.9437445,10.00
5153,25.16,29.8,35.01,21.04945466,10.00
5154,25.16,29.8,35.01,34.29277138,10.00
5155,25.16,29.8,35.01,32.4529926,10.00
5156,25.16,29.8,35.01,26.43405421,10.00
5157,25.16,29.8,35.01,33.08084871,10.00
5158,25.16,29.8,35.01,19.66368871,10.00
5159,25.16,29.8,35.01,26.97064081,10.00
5160,25.16,29.8,35.01,24.94251055,10.00
5161,25.16,29.8,35.01,24.66727349,10.00
5162,25.16,29.8,35.01,24.65588083,10.00
5163,25.16,29.8,16.04,20.1858448,10.00
5164,25.16,29.8,16.04,12.67199687,10.00
5165,25.16,29.8,16.04,10.35945723,10.00
5166,25.16,29.8,16.04,26.48635028,10.00
5167,25.16,29.8,16.04,19.37292753,10.00
5168,25.16,29.8,16.04,25.85535714,10.00
5169,25.16,29.8,35.01,20.2199628,10.00
5170,25.16,29.8,35.01,15.61876854,10.00
5171,25.16,29.8,35.01,23.07262354,10.00
5172,25.16,29.8,35.01,27.49224151,10.00
5173,25.16,29.8,35.01,18.15798952,10.00
5174,25.16,29.8,35.01,17.34523032,10.00
5175,25.16,29.8,35.01,25.96894897,10.00
5176,25.16,29.8,35.01,20.86319871,10.00
5177,25.16,29.8,35.01,22.29686368,10.00
5178,25.16,29.8,35.01,16.28654376,10.00
5179,25.16,29.8,35.01,31.27487509,10.00
5180,25.16,29.8,35.01,15.23502884,10.00
5181,25.16,29.8,35.01,5.457600661,10.00
5182,25.16,29.8,35.01,15.84304441,10.00
5183,25.16,29.8,35.01,21.04229112,10.00
5184,25.16,14.6,16.04,11.35288949,10.00
5185,25.16,14.6,16.04,10.16459185,10.00
5186,25.16,14.6,16.04,15.16363836,10.00
5187,25.16,14.6,16.04,9.753367448,10.00
5188,25.16,14.6,16.04,21.34156213,10.00
5189,25.16,14.6,16.04,20.81690837,10.00
5190,25.16,14.6,16.04,20.18440926,10.00
5191,25.16,14.6,16.04,14.53354257,10.00
5192,25.16,14.6,16.04,10.16927185,10.00
5193,25.16,14.6,16.04,9.616960556,10.00
5194,25.16,14.6,16.04,17.66666102,10.00
5195,25.16,14.6,16.04,23.40798018,10.00
5196,25.16,14.6,16.04,24.9006223,10.00
5197,25.16,14.6,16.04,32.7940029,10.00
5198,25.16,29.8,35.01,31.51018531,10.00
5199,25.16,29.8,35.01,29.04805921,10.00
5200,25.16,29.8,35.01,24.25797159,10.00
5201,25.16,29.8,35.01,19.68170298,10.00
5202,25.16,29.8,35.01,32.06449532,10.00
5203,25.16,29.8,35.01,30.3442617,10.00
5204,25.16,29.8,35.01,24.71642196,10.00
5205,25.16,29.8,35.01,30.93132097,10.00
5206,25.16,29.8,35.01,18.38598133,10.00
5207,25.16,29.8,35.01,25.21814223,10.00
5208,25.16,29.8,35.01,23.32179583,10.00
5209,25.16,29.8,35.01,23.06444313,10.00
5210,25.16,29.8,35.01,23.05379074,10.00
5211,25.16,29.8,16.04,18.87420876,10.00
5212,25.16,29.8,16.04,11.84859572,10.00
5213,25.16,29.8,16.04,9.686320309,10.00
5214,25.16,29.8,16.04,24.76531993,10.00
5215,25.16,29.8,16.04,18.11411324,10.00
5216,25.16,29.8,16.04,24.17532747,10.00
5217,25.16,29.8,35.01,18.90610984,10.00
5218,25.16,29.8,35.01,14.60389203,10.00
5219,25.16,29.8,35.01,21.57341036,10.00
5220,25.16,29.8,35.01,25.70585035,10.00
5221,25.16,29.8,35.01,16.97811949,10.00
5222,25.16,29.8,35.01,16.21817176,10.00
5223,25.16,29.8,35.01,24.28153833,10.00
5224,25.16,29.8,35.01,19.50754956,10.00
5225,25.16,29.8,35.01,20.84805783,10.00
5226,25.16,29.8,35.01,15.22827655,10.00
5227,25.16,29.8,35.01,29.24269592,10.00
5228,25.16,29.8,35.01,14.40852609,10.00
5229,25.16,29.8,35.01,5.161524954,10.00
5230,25.16,29.8,35.01,14.98355673,10.00
5231,25.16,29.8,35.01,19.90074347,10.00
5232,25.16,14.6,16.04,11.27724634,10.00
5233,25.16,14.6,16.04,10.09686621,10.00
5234,25.16,14.6,16.04,15.06260458,10.00
5235,25.16,14.6,16.04,9.68838175,10.00
5236,25.16,14.6,16.04,21.19936546,10.00
5237,25.16,14.6,16.04,20.67820742,10.00
5238,25.16,14.6,16.04,20.04992258,10.00
5239,25.16,14.6,16.04,14.43670705,10.00
5240,25.16,14.6,16.04,10.10151502,10.00
5241,25.16,14.6,16.04,9.552883723,10.00
5242,25.16,14.6,16.04,17.54894985,10.00
5243,25.16,14.6,16.04,23.25201519,10.00
5244,25.16,14.6,16.04,24.6996236,10.00
5245,25.16,14.6,16.04,32.52928855,10.00
5246,25.16,29.8,35.01,31.25583399,10.00
5247,25.16,29.8,35.01,28.81358225,10.00
5248,25.16,29.8,35.01,24.06216039,10.00
5249,25.16,29.8,35.01,19.52283158,10.00
5250,25.16,29.8,35.01,31.80566958,10.00
5251,25.16,29.8,35.01,30.09932175,10.00
5252,25.16,29.8,35.01,24.51691013,10.00
5253,25.16,29.8,35.01,30.68164226,10.00
5254,25.16,29.8,35.01,18.23756904,10.00
5255,25.16,29.8,35.01,25.0145805,10.00
5256,25.16,29.8,35.01,23.13354148,10.00
5257,25.16,29.8,35.01,22.87826614,10.00
5258,25.16,29.8,35.01,22.86769973,10.00
5259,25.16,29.8,16.04,18.72185548,10.00
5260,25.16,29.8,16.04,11.75295344,10.00
5261,25.16,29.8,16.04,9.608131991,10.00
5262,25.16,29.8,16.04,24.5654134,10.00
5263,25.16,29.8,16.04,17.96789548,10.00
5264,25.16,29.8,16.04,23.98018338,10.00
5265,25.16,29.8,35.01,18.75349906,10.00
5266,25.16,29.8,35.01,14.4860089,10.00
5267,25.16,29.8,35.01,21.39926903,10.00
5268,25.16,29.8,35.01,25.49835183,10.00
5269,25.16,29.8,35.01,16.84107151,10.00
5270,25.16,29.8,35.01,16.08725811,10.00
5271,25.16,29.8,35.01,24.0855369,10.00
5272,25.16,29.8,35.01,19.35008394,10.00
5273,25.16,29.8,35.01,20.67977158,10.00
5274,25.16,29.8,35.01,15.10535337,10.00
5275,25.16,29.8,35.01,29.00664785,10.00
5276,25.16,29.8,35.01,14.31252355,10.00
5277,25.16,29.8,35.01,5.127134237,10.00
5278,25.16,29.8,35.01,14.88372281,10.00
5279,25.16,29.8,35.01,19.76814683,10.00
5280,25.16,14.6,16.04,11.80200324,10.00
5281,25.16,14.6,16.04,10.56669724,10.00
5282,25.16,14.6,16.04,15.76350315,10.00
5283,25.16,14.6,16.04,10.13920504,10.00
5284,25.16,14.6,16.04,22.18582201,10.00
5285,25.16,14.6,16.04,21.64041325,10.00
5286,25.16,14.6,16.04,20.98289284,10.00
5287,25.16,14.6,16.04,15.10848113,10.00
5288,25.16,14.6,16.04,10.57156238,10.00
5289,25.16,14.6,16.04,9.997401966,10.00
5290,25.16,14.6,16.04,18.36554393,10.00
5291,25.16,14.6,16.04,24.33398637,10.00
5292,25.16,14.6,16.04,26.0940057,10.00
5293,25.16,14.6,16.04,34.36568324,10.00
5294,25.16,29.8,35.01,33.02033761,10.00
5295,25.16,29.8,35.01,30.44021203,10.00
5296,25.16,29.8,35.01,25.42055541,10.00
5297,25.16,29.8,35.01,20.62496525,10.00
5298,25.16,29.8,35.01,33.60121339,10.00
5299,25.16,29.8,35.01,31.79853612,10.00
5300,25.16,29.8,35.01,25.9009774,10.00
5301,25.16,29.8,35.01,32.41373071,10.00
5302,25.16,29.8,35.01,19.26714505,10.00
5303,25.16,29.8,35.01,26.42674304,10.00
5304,25.16,29.8,35.01,24.43951264,10.00
5305,25.16,29.8,35.01,24.16982609,10.00
5306,25.16,29.8,35.01,24.15866317,10.00
5307,25.16,29.8,16.04,19.77877119,10.00
5308,25.16,29.8,16.04,12.4164497,10.00
5309,25.16,29.8,16.04,10.15054541,10.00
5310,25.16,29.8,16.04,25.95221885,10.00
5311,25.16,29.8,16.04,18.98224745,10.00
5312,25.16,29.8,16.04,25.3339505,10.00
5313,25.16,29.8,35.01,19.81220116,10.00
5314,25.16,29.8,35.01,15.30379592,10.00
5315,25.16,29.8,35.01,22.60733431,10.00
5316,25.16,29.8,35.01,26.93782499,10.00
5317,25.16,29.8,35.01,17.79181023,10.00
5318,25.16,29.8,35.01,16.99544137,10.00
5319,25.16,29.8,35.01,25.4452516,10.00
5320,25.16,29.8,35.01,20.44246538,10.00
5321,25.16,29.8,35.01,21.84721865,10.00
5322,25.16,29.8,35.01,15.95810459,10.00
5323,25.16,29.8,35.01,30.64417688,10.00
5324,25.16,29.8,35.01,14.97851907,10.00
5325,25.16,29.8,35.01,5.365711903,10.00
5326,25.16,29.8,35.01,15.57629758,10.00
5327,25.16,29.8,35.01,20.6880054,10.00
5328,25.16,14.6,16.04,11.71451782,10.00
5329,25.16,14.6,16.04,10.48836884,10.00
5330,25.16,14.6,16.04,15.64665207,10.00
5331,25.16,14.6,16.04,10.06404553,10.00
5332,25.16,14.6,16.04,22.02136382,10.00
5333,25.16,14.6,16.04,21.47999805,10.00
5334,25.16,14.6,16.04,20.82735167,10.00
5335,25.16,14.6,16.04,14.99648558,10.00
5336,25.16,14.6,16.04,10.49319791,10.00
5337,25.16,14.6,16.04,9.923293617,10.00
5338,25.16,14.6,16.04,18.22940455,10.00
5339,25.16,14.6,16.04,24.15360435,10.00
5340,25.16,14.6,16.04,25.86153975,10.00
5341,25.16,14.6,16.04,34.05952668,10.00
5342,25.16,29.8,35.01,32.72616645,10.00
5343,25.16,29.8,35.01,30.16902666,10.00
5344,25.16,29.8,35.01,25.19408909,10.00
5345,25.16,29.8,35.01,20.44122182,10.00
5346,25.16,29.8,35.01,33.30186733,10.00
5347,25.16,29.8,35.01,31.51524973,10.00
5348,25.16,29.8,35.01,25.6702311,10.00
5349,25.16,29.8,35.01,32.12496367,10.00
5350,25.16,29.8,35.01,19.09549815,10.00
5351,25.16,29.8,35.01,26.1913128,10.00
5352,25.16,29.8,35.01,24.22178621,10.00
5353,25.16,29.8,35.01,23.95450225,10.00
5354,25.16,29.8,35.01,23.94343878,10.00
5355,25.16,29.8,16.04,19.60256632,10.00
5356,25.16,29.8,16.04,12.30583419,10.00
5357,25.16,29.8,16.04,10.06011636,10.00
5358,25.16,29.8,16.04,25.72101605,10.00
5359,25.16,29.8,16.04,18.81313864,10.00
5360,25.16,29.8,16.04,25.10825572,10.00
5361,25.16,29.8,35.01,19.63569847,10.00
5362,25.16,29.8,35.01,15.16745765,10.00
5363,25.16,29.8,35.01,22.40593038,10.00
5364,25.16,29.8,35.01,26.69784163,10.00
5365,25.16,29.8,35.01,17.63330678,10.00
5366,25.16,29.8,35.01,16.8440326,10.00
5367,25.16,29.8,35.01,25.21856526,10.00
5368,25.16,29.8,35.01,20.26034781,10.00
5369,25.16,29.8,35.01,21.65258642,10.00
5370,25.16,29.8,35.01,15.81593723,10.00
5371,25.16,29.8,35.01,30.37117442,10.00
5372,25.16,29.8,35.01,14.86748689,10.00
5373,25.16,29.8,35.01,5.325937164,10.00
5374,25.16,29.8,35.01,15.46083422,10.00
5375,25.16,29.8,35.01,20.53465016,10.00
5376,25.16,14.6,16.04,11.58595914,10.00
5377,25.16,14.6,16.04,10.3732663,10.00
5378,25.16,14.6,16.04,15.47494096,10.00
5379,25.16,14.6,16.04,9.953599642,10.00
5380,25.16,14.6,16.04,21.77969468,10.00
5381,25.16,14.6,16.04,21.24427002,10.00
5382,25.16,14.6,16.04,20.59878599,10.00
5383,25.16,14.6,16.04,14.83190959,10.00
5384,25.16,14.6,16.04,10.37804237,10.00
5385,25.16,14.6,16.04,9.814392378,10.00
5386,25.16,14.6,16.04,18.02934952,10.00
5387,25.16,14.6,16.04,23.88853536,10.00
5388,25.16,14.6,16.04,25.51993411,10.00
5389,25.16,14.6,16.04,33.60963365,10.00
5390,25.16,29.8,35.01,32.2938858,10.00
5391,25.16,29.8,35.01,29.77052333,10.00
5392,25.16,29.8,35.01,24.86129982,10.00
5393,25.16,29.8,35.01,20.17121328,10.00
5394,25.16,29.8,35.01,32.86198224,10.00
5395,25.16,29.8,35.01,31.09896411,10.00
5396,25.16,29.8,35.01,25.33115246,10.00
5397,25.16,29.8,35.01,31.70062433,10.00
5398,25.16,29.8,35.01,18.8432653,10.00
5399,25.16,29.8,35.01,25.84535119,10.00
5400,25.16,29.8,35.01,23.90184012,10.00
5401,25.16,29.8,35.01,23.63808671,10.00
5402,25.16,29.8,35.01,23.62716938,10.00
5403,25.16,29.8,16.04,19.3436356,10.00
5404,25.16,29.8,16.04,12.14328616,10.00
5405,25.16,29.8,16.04,9.927232062,10.00
5406,25.16,29.8,16.04,25.38126659,10.00
5407,25.16,29.8,16.04,18.56463548,10.00
5408,25.16,29.8,16.04,24.77660023,10.00
5409,25.16,29.8,35.01,19.3763301,10.00
5410,25.16,29.8,35.01,14.96711037,10.00
5411,25.16,29.8,35.01,22.10996996,10.00
5412,25.16,29.8,35.01,26.34518926,10.00
5413,25.16,29.8,35.01,17.40038805,10.00
5414,25.16,29.8,35.01,16.6215394,10.00
5415,25.16,29.8,35.01,24.88545269,10.00
5416,25.16,29.8,35.01,19.99272843,10.00
5417,25.16,29.8,35.01,21.36657694,10.00
5418,25.16,29.8,35.01,15.60702418,10.00
5419,25.16,29.8,35.01,29.97000092,10.00
5420,25.16,29.8,35.01,14.70432658,10.00
5421,25.16,29.8,35.01,5.267488712,10.00
5422,25.16,29.8,35.01,15.29116232,10.00
5423,25.16,29.8,35.01,20.30929667,10.00
5424,25.16,14.6,16.04,11.50154577,10.00
5425,25.16,14.6,16.04,10.29768841,10.00
5426,25.16,14.6,16.04,15.36219311,10.00
5427,25.16,14.6,16.04,9.881079372,10.00
5428,25.16,14.6,16.04,21.62101145,10.00
5429,25.16,14.6,16.04,21.08948781,10.00
5430,25.16,14.6,16.04,20.44870666,10.00
5431,25.16,14.6,16.04,14.72384676,10.00
5432,25.16,14.6,16.04,10.30242968,10.00
5433,25.16,14.6,16.04,9.742886349,10.00
5434,25.16,14.6,16.04,17.89799069,10.00
5435,25.16,14.6,16.04,23.71448747,10.00
5436,25.16,14.6,16.04,25.29563122,10.00
5437,25.16,14.6,16.04,33.3142278,10.00
5438,25.16,29.8,35.01,32.01004448,10.00
5439,25.16,29.8,35.01,29.50886065,10.00
5440,25.16,29.8,35.01,24.64278588,10.00
5441,25.16,29.8,35.01,19.99392201,10.00
5442,25.16,29.8,35.01,32.57314773,10.00
5443,25.16,29.8,35.01,30.82562533,10.00
5444,25.16,29.8,35.01,25.10850883,10.00
5445,25.16,29.8,35.01,31.42199737,10.00
5446,25.16,29.8,35.01,18.6776458,10.00
5447,25.16,29.8,35.01,25.6181881,10.00
5448,25.16,29.8,35.01,23.69175917,10.00
5449,25.16,29.8,35.01,23.43032398,10.00
5450,25.16,29.8,35.01,23.4195026,10.00
5451,25.16,29.8,16.04,19.17361818,10.00
5452,25.16,29.8,16.04,12.03655492,10.00
5453,25.16,29.8,16.04,9.839978434,10.00
5454,25.16,29.8,16.04,25.1581825,10.00
5455,25.16,29.8,16.04,18.40146494,10.00
5456,25.16,29.8,16.04,24.55883074,10.00
5457,25.16,29.8,35.01,19.20602532,10.00
5458,25.16,29.8,35.01,14.83555964,10.00
5459,25.16,29.8,35.01,21.91563834,10.00
5460,25.16,29.8,35.01,26.11363294,10.00
5461,25.16,29.8,35.01,17.24745045,10.00
5462,25.16,29.8,35.01,16.47544736,10.00
5463,25.16,29.8,35.01,24.66672646,10.00
5464,25.16,29.8,35.01,19.81700593,10.00
5465,25.16,29.8,35.01,21.17877924,10.00
5466,25.16,29.8,35.01,15.46984903,10.00
5467,25.16,29.8,35.01,29.70658496,10.00
5468,25.16,29.8,35.01,14.5971933,10.00
5469,25.16,29.8,35.01,5.229110666,10.00
5470,25.16,29.8,35.01,15.17975346,10.00
5471,25.16,29.8,35.01,20.16132652,10.00
5472,25.16,14.6,16.04,11.93923941,10.00
5473,25.16,14.6,16.04,10.68956901,10.00
5474,25.16,14.6,16.04,15.94680447,10.00
5475,25.16,14.6,16.04,10.25710584,10.00
5476,25.16,14.6,16.04,22.4438034,10.00
5477,25.16,14.6,16.04,21.89205252,10.00
5478,25.16,14.6,16.04,21.22688632,10.00
5479,25.16,14.6,16.04,15.28416572,10.00
5480,25.16,14.6,16.04,10.69449072,10.00
5481,25.16,14.6,16.04,10.11365385,10.00
5482,25.16,14.6,16.04,18.57910233,10.00
5483,25.16,14.6,16.04,24.61694707,10.00
5484,25.16,14.6,16.04,26.45866914,10.00
5485,25.16,14.6,16.04,34.84594328,10.00
5486,25.16,29.8,35.01,33.48179646,10.00
5487,25.16,29.8,35.01,30.86561365,10.00
5488,25.16,29.8,35.01,25.77580739,10.00
5489,25.16,29.8,35.01,20.91319891,10.00
5490,25.16,29.8,35.01,34.07078997,10.00
5491,25.16,29.8,35.01,32.24292031,10.00
5492,25.16,29.8,35.01,26.26294326,10.00
5493,25.16,29.8,35.01,32.86671223,10.00
5494,25.16,29.8,35.01,19.53640318,10.00
5495,25.16,29.8,35.01,26.79605647,10.00
5496,25.16,29.8,35.01,24.78105455,10.00
5497,25.16,29.8,35.01,24.50759914,10.00
5498,25.16,29.8,35.01,24.49628022,10.00
5499,25.16,29.8,16.04,20.05517929,10.00
5500,25.16,29.8,16.04,12.58996944,10.00
5501,25.16,29.8,16.04,10.29239916,10.00
5502,25.16,29.8,16.04,26.31490082,10.00
5503,25.16,29.8,16.04,19.24752414,10.00
5504,25.16,29.8,16.04,25.68799217,10.00
5505,25.16,29.8,35.01,20.08907644,10.00
5506,25.16,29.8,35.01,15.51766629,10.00
5507,25.16,29.8,35.01,22.92327155,10.00
5508,25.16,29.8,35.01,27.31428079,10.00
5509,25.16,29.8,35.01,18.04045058,10.00
5510,25.16,29.8,35.01,17.23295247,10.00
5511,25.16,29.8,35.01,25.8008487,10.00
5512,25.16,29.8,35.01,20.72814861,10.00
5513,25.16,29.8,35.01,22.15253328,10.00
5514,25.16,29.8,35.01,16.18111892,10.00
5515,25.16,29.8,35.01,31.0724289,10.00
5516,25.16,29.8,35.01,15.15269243,10.00
5517,25.16,29.8,35.01,5.428105526,10.00
5518,25.16,29.8,35.01,15.75742204,10.00
5519,25.16,29.8,35.01,20.92856986,10.00
5520,25.16,14.6,16.04,11.25013299,10.00
5521,25.16,14.6,16.04,10.07259079,10.00
5522,25.16,14.6,16.04,15.02639027,10.00
5523,25.16,14.6,16.04,9.665088432,10.00
5524,25.16,14.6,16.04,21.14839683,10.00
5525,25.16,14.6,16.04,20.62849178,10.00
5526,25.16,14.6,16.04,20.0017175,10.00
5527,25.16,14.6,16.04,14.40199756,10.00
5528,25.16,14.6,16.04,10.07722843,10.00
5529,25.16,14.6,16.04,9.529916177,10.00
5530,25.16,14.6,16.04,17.50675774,10.00
5531,25.16,14.6,16.04,23.19611146,10.00
5532,25.16,14.6,16.04,24.62757811,10.00
5533,25.16,14.6,16.04,32.43440498,10.00
5534,25.16,29.8,35.01,31.16466491,10.00
5535,25.16,29.8,35.01,28.7295369,10.00
5536,25.16,29.8,35.01,23.9919743,10.00
5537,25.16,29.8,35.01,19.46588609,10.00
5538,25.16,29.8,35.01,31.71289671,10.00
5539,25.16,29.8,35.01,30.01152606,10.00
5540,25.16,29.8,35.01,24.44539759,10.00
5541,25.16,29.8,35.01,30.59214802,10.00
5542,25.16,29.8,35.01,18.1843725,10.00
5543,25.16,29.8,35.01,24.94161632,10.00
5544,25.16,29.8,35.01,23.06606404,10.00
5545,25.16,29.8,35.01,22.8115333,10.00
5546,25.16,29.8,35.01,22.80099771,10.00
5547,25.16,29.8,16.04,18.66724634,10.00
5548,25.16,29.8,16.04,11.71867165,10.00
5549,25.16,29.8,16.04,9.580106357,10.00
5550,25.16,29.8,16.04,24.49375938,10.00
5551,25.16,29.8,16.04,17.91548553,10.00
5552,25.16,29.8,16.04,23.9102364,10.00
5553,25.16,29.8,35.01,18.69879761,10.00
5554,25.16,29.8,35.01,14.44375515,10.00
5555,25.16,29.8,35.01,21.33685023,10.00
5556,25.16,29.8,35.01,25.42397655,10.00
5557,25.16,29.8,35.01,16.79194836,10.00
5558,25.16,29.8,35.01,16.04033373,10.00
5559,25.16,29.8,35.01,24.01528261,10.00
5560,25.16,29.8,35.01,19.29364233,10.00
5561,25.16,29.8,35.01,20.61945146,10.00
5562,25.16,29.8,35.01,15.06129308,10.00
5563,25.16,29.8,35.01,28.92203935,10.00
5564,25.16,29.8,35.01,14.27811262,10.00
5565,25.16,29.8,35.01,5.114807311,10.00
5566,25.16,29.8,35.01,14.84793858,10.00
5567,25.16,29.8,35.01,19.72061921,10.00
5568,25.16,14.6,16.04,11.07134394,10.00
5569,25.16,14.6,16.04,9.912515447,10.00
5570,25.16,14.6,16.04,14.78758829,10.00
5571,25.16,14.6,16.04,9.511489185,10.00
5572,25.16,14.6,16.04,20.81230287,10.00
5573,25.16,14.6,16.04,20.30066025,10.00
5574,25.16,14.6,16.04,19.68384677,10.00
5575,25.16,14.6,16.04,14.17311854,10.00
5576,25.16,14.6,16.04,9.917079382,10.00
5577,25.16,14.6,16.04,9.37846511,10.00
5578,25.16,14.6,16.04,17.22853733,10.00
5579,25.16,14.6,16.04,22.82747487,10.00
5580,25.16,14.6,16.04,24.15250052,10.00
5581,25.16,14.6,16.04,31.80873002,10.00
5582,25.16,29.8,35.01,30.56348383,10.00
5583,25.16,29.8,35.01,28.17533059,10.00
5584,25.16,29.8,35.01,23.5291578,10.00
5585,25.16,29.8,35.01,19.09037998,10.00
5586,25.16,29.8,35.01,31.10113998,10.00
5587,25.16,29.8,35.01,29.43258958,10.00
5588,25.16,29.8,35.01,23.97383434,10.00
5589,25.16,29.8,35.01,30.00201107,10.00
5590,25.16,29.8,35.01,17.83358738,10.00
5591,25.16,29.8,35.01,24.46048078,10.00
5592,25.16,29.8,35.01,22.62110879,10.00
5593,25.16,29.8,35.01,22.37148807,10.00
5594,25.16,29.8,35.01,22.36115572,10.00
5595,25.16,29.8,16.04,18.30714636,10.00
5596,25.16,29.8,16.04,11.49261295,10.00
5597,25.16,29.8,16.04,9.395301589,10.00
5598,25.16,29.8,16.04,24.02126322,10.00
5599,25.16,29.8,16.04,17.56988737,10.00
5600,25.16,29.8,16.04,23.44899667,10.00
5601,25.16,29.8,35.01,18.33808899,10.00
5602,25.16,29.8,35.01,14.16512831,10.00
5603,25.16,29.8,35.01,20.92525233,10.00
5604,25.16,29.8,35.01,24.93353606,10.00
5605,25.16,29.8,35.01,16.46802376,10.00
5606,25.16,29.8,35.01,15.73090813,10.00
5607,25.16,29.8,35.01,23.55201649,10.00
5608,25.16,29.8,35.01,18.92145888,10.00
5609,25.16,29.8,35.01,20.22169252,10.00
5610,25.16,29.8,35.01,14.77075363,10.00
5611,25.16,29.8,35.01,28.36411958,10.00
5612,25.16,29.8,35.01,14.0512024,10.00
5613,25.16,29.8,35.01,5.033521913,10.00
5614,25.16,29.8,35.01,14.61197258,10.00
5615,25.16,29.8,35.01,19.40721574,10.00
5616,25.16,14.6,16.04,11.6645884,10.00
5617,25.16,14.6,16.04,10.4436655,10.00
5618,25.16,14.6,16.04,15.57996318,10.00
5619,25.16,14.6,16.04,10.02115073,10.00
5620,25.16,14.6,16.04,21.92750474,10.00
5621,25.16,14.6,16.04,21.38844637,10.00
5622,25.16,14.6,16.04,20.73858169,10.00
5623,25.16,14.6,16.04,14.93256781,10.00
5624,25.16,14.6,16.04,10.44847399,10.00
5625,25.16,14.6,16.04,9.880998725,10.00
5626,25.16,14.6,16.04,18.15170749,10.00
5627,25.16,14.6,16.04,24.05065727,10.00
5628,25.16,14.6,16.04,25.72886749,10.00
5629,25.16,14.6,16.04,33.88479793,10.00
5630,25.16,29.8,35.01,32.55827797,10.00
5631,25.16,29.8,35.01,30.01425656,10.00
5632,25.16,29.8,35.01,25.06484092,10.00
5633,25.16,29.8,35.01,20.33635633,10.00
5634,25.16,29.8,35.01,33.13102545,10.00
5635,25.16,29.8,35.01,31.35357337,10.00
5636,25.16,29.8,35.01,25.53854027,10.00
5637,25.16,29.8,35.01,31.96015943,10.00
5638,25.16,29.8,35.01,18.99753635,10.00
5639,25.16,29.8,35.01,26.05694877,10.00
5640,25.16,29.8,35.01,24.09752605,10.00
5641,25.16,29.8,35.01,23.83161328,10.00
5642,25.16,29.8,35.01,23.82060657,10.00
5643,25.16,29.8,16.04,19.50200321,10.00
5644,25.16,29.8,16.04,12.24270404,10.00
5645,25.16,29.8,16.04,10.00850696,10.00
5646,25.16,29.8,16.04,25.58906469,10.00
5647,25.16,29.8,16.04,18.71662537,10.00
5648,25.16,29.8,16.04,24.97944788,10.00
5649,25.16,29.8,35.01,19.53496539,10.00
5650,25.16,29.8,35.01,15.08964709,10.00
5651,25.16,29.8,35.01,22.29098573,10.00
5652,25.16,29.8,35.01,26.56087906,10.00
5653,25.16,29.8,35.01,17.54284617,10.00
5654,25.16,29.8,35.01,16.75762104,10.00
5655,25.16,29.8,35.01,25.08919153,10.00
5656,25.16,29.8,35.01,20.15641022,10.00
5657,25.16,29.8,35.01,21.54150651,10.00
5658,25.16,29.8,35.01,15.73479991,10.00
5659,25.16,29.8,35.01,30.21536728,10.00
5660,25.16,29.8,35.01,14.80411895,10.00
5661,25.16,29.8,35.01,5.303237046,10.00
5662,25.16,29.8,35.01,15.39493731,10.00
5663,25.16,29.8,35.01,20.44712773,10.00
5664,25.16,14.6,16.04,11.35338057,10.00
5665,25.16,14.6,16.04,10.16503154,10.00
5666,25.16,14.6,16.04,15.16429429,10.00
5667,25.16,14.6,16.04,9.753789341,10.00
5668,25.16,14.6,16.04,21.34248528,10.00
5669,25.16,14.6,16.04,20.81780883,10.00
